id,sessionid,scoringrule,treatment,subjectid,scenario_order,scenarioid,period,pur,p1r,p2r,urn,draw1,draw2,belief1,belief2,belief3,post1,post2,post3,crt,risk_switch_pe,risk_switch_ce,female,agree1,agree2,agree3
1232,7,1,3,125,2,1,2,50,40,0,1,1,0,50,100,100,50,100,100,1,10,9,1,3,5,5
1233,7,1,3,125,2,6,3,80,40,20,0,0,0,80,75,70,80,75,69,1,10,9,1,3,5,5
1234,7,1,3,125,2,4,4,50,100,60,0,0,0,50,0,0,50,0,0,1,10,9,1,3,5,5
1235,7,1,3,125,2,10,5,70,60,20,1,0,1,70,40,60,70,54,78,1,10,9,1,3,5,5
1236,7,1,3,125,2,8,6,70,100,40,1,1,1,70,100,100,70,85,94,1,10,9,1,3,5,5
1237,7,1,3,125,2,7,7,30,60,0,0,0,0,30,40,40,30,15,6,1,10,9,1,3,5,5
1238,7,1,3,125,2,5,8,20,80,60,1,1,1,20,80,80,20,25,31,1,10,9,1,3,5,5
1239,7,1,3,125,2,2,9,50,60,40,1,0,0,50,40,40,50,40,31,1,10,9,1,3,5,5
1240,7,1,3,125,2,3,10,50,80,20,0,0,0,50,20,20,50,20,6,1,10,9,1,3,5,5
1241,7,1,3,126,2,6,1,80,40,20,0,0,0,80,60,40,80,75,69,1,10,7,1,5,4,4
1242,7,1,3,126,2,10,2,70,60,20,1,0,1,70,34,80,70,54,78,1,10,7,1,5,4,4
1243,7,1,3,126,2,1,3,50,40,0,1,1,0,50,100,100,50,100,100,1,10,7,1,5,4,4
1244,7,1,3,126,2,9,4,30,80,40,1,1,0,30,65,25,30,46,22,1,10,7,1,5,4,4
1245,7,1,3,126,2,7,5,30,60,0,0,0,0,50,45,10,30,15,6,1,10,7,1,5,4,4
1246,7,1,3,126,2,2,6,50,60,40,1,0,0,50,40,5,50,40,31,1,10,7,1,5,4,4
1247,7,1,3,126,2,3,7,50,80,20,0,0,0,50,35,0,50,20,6,1,10,7,1,5,4,4
1248,7,1,3,126,2,8,8,70,100,40,1,1,1,80,76,86,70,85,94,1,10,7,1,5,4,4
1249,7,1,3,126,2,5,9,20,80,60,1,1,1,20,30,15,20,25,31,1,10,7,1,5,4,4
1250,7,1,3,126,2,4,10,50,100,60,0,0,0,50,0,0,50,0,0,1,10,7,1,5,4,4
1251,7,1,3,127,2,1,1,50,40,0,1,1,0,50,100,100,50,100,100,1,7,5,1,2,3,4
1252,7,1,3,127,2,8,2,70,100,40,1,1,1,85,90,99,70,85,94,1,7,5,1,2,3,4
1253,7,1,3,127,2,5,3,20,80,60,1,1,1,5,3,5,20,25,31,1,7,5,1,2,3,4
1254,7,1,3,127,2,7,4,30,60,0,0,0,0,10,5,1,30,15,6,1,7,5,1,2,3,4
1255,7,1,3,127,2,6,5,80,40,20,0,0,0,90,93,90,80,75,69,1,7,5,1,2,3,4
1256,7,1,3,127,2,9,6,30,80,40,1,1,0,20,60,5,30,46,22,1,7,5,1,2,3,4
1257,7,1,3,127,2,4,7,50,100,60,0,0,0,50,0,0,50,0,0,1,7,5,1,2,3,4
1258,7,1,3,127,2,10,8,70,60,20,1,0,1,85,85,93,70,54,78,1,7,5,1,2,3,4
1259,7,1,3,127,2,3,9,50,80,20,0,0,0,60,30,10,50,20,6,1,7,5,1,2,3,4
1260,7,1,3,127,2,2,10,50,60,40,1,0,0,50,60,70,50,40,31,1,7,5,1,2,3,4
1261,7,1,3,128,2,8,1,70,100,40,1,1,1,70,90,99,70,85,94,3,6,7,0,1,1,2
1262,7,1,3,128,2,2,2,50,60,40,1,0,0,50,40,35,50,40,31,3,6,7,0,1,1,2
1263,7,1,3,128,2,7,3,30,60,0,0,0,0,30,70,90,30,15,6,3,6,7,0,1,1,2
1264,7,1,3,128,2,4,4,50,100,60,0,0,0,50,0,0,50,0,0,3,6,7,0,1,1,2
1265,7,1,3,128,2,10,5,70,60,20,1,0,1,70,40,80,70,54,78,3,6,7,0,1,1,2
1266,7,1,3,128,2,3,6,50,80,20,0,0,0,50,20,15,50,20,6,3,6,7,0,1,1,2
1267,7,1,3,128,2,9,7,30,80,40,1,1,0,30,50,15,30,46,22,3,6,7,0,1,1,2
1268,7,1,3,128,2,1,8,50,40,0,1,1,0,50,100,100,50,100,100,3,6,7,0,1,1,2
1269,7,1,3,128,2,6,9,80,40,20,0,0,0,80,75,75,80,75,69,3,6,7,0,1,1,2
1270,7,1,3,128,2,5,10,20,80,60,1,1,1,20,25,25,20,25,31,3,6,7,0,1,1,2
1271,7,1,3,129,2,1,1,50,40,0,1,1,0,50,29,24,50,100,100,0,8,5,1,3,3,4
1272,7,1,3,129,2,3,2,50,80,20,0,0,0,50,20,0,50,20,6,0,8,5,1,3,3,4
1273,7,1,3,129,2,2,3,50,60,40,1,0,0,50,40,19,50,40,31,0,8,5,1,3,3,4
1274,7,1,3,129,2,9,4,30,80,40,1,1,0,30,40,20,30,46,22,0,8,5,1,3,3,4
1275,7,1,3,129,2,4,5,50,100,60,0,0,0,50,0,0,50,0,0,0,8,5,1,3,3,4
1276,7,1,3,129,2,8,6,70,100,40,1,1,1,70,79,90,70,85,94,0,8,5,1,3,3,4
1277,7,1,3,129,2,10,7,70,60,20,1,0,1,70,60,80,70,54,78,0,8,5,1,3,3,4
1278,7,1,3,129,2,6,8,80,40,20,0,0,0,80,70,60,80,75,69,0,8,5,1,3,3,4
1279,7,1,3,129,2,5,9,20,80,60,1,1,1,20,30,55,20,25,31,0,8,5,1,3,3,4
1280,7,1,3,129,2,7,10,30,60,0,0,0,0,30,20,5,30,15,6,0,8,5,1,3,3,4
1281,7,1,3,130,2,1,1,50,40,0,1,1,0,50,100,100,50,100,100,0,5,7,1,2,4,4
1282,7,1,3,130,2,4,2,50,100,60,0,0,0,50,0,0,50,0,0,0,5,7,1,2,4,4
1283,7,1,3,130,2,5,3,20,80,60,1,1,1,20,30,30,20,25,31,0,5,7,1,2,4,4
1284,7,1,3,130,2,7,4,30,60,0,0,0,0,30,30,30,30,15,6,0,5,7,1,2,4,4
1285,7,1,3,130,2,3,5,50,80,20,0,0,0,50,45,45,50,20,6,0,5,7,1,2,4,4
1286,7,1,3,130,2,10,6,70,60,20,1,0,1,70,65,70,70,54,78,0,5,7,1,2,4,4
1287,7,1,3,130,2,9,7,30,80,40,1,1,0,30,40,30,30,46,22,0,5,7,1,2,4,4
1288,7,1,3,130,2,8,8,70,100,40,1,1,1,70,75,80,70,85,94,0,5,7,1,2,4,4
1289,7,1,3,130,2,6,9,80,40,20,0,0,0,80,77,75,80,75,69,0,5,7,1,2,4,4
1290,7,1,3,130,2,2,10,50,60,40,1,0,0,50,50,47,50,40,31,0,5,7,1,2,4,4
1291,7,1,3,131,2,5,1,20,80,60,1,1,1,20,40,70,20,25,31,1,9,10,0,3,3,3
1292,7,1,3,131,2,6,2,80,40,20,0,0,0,70,65,75,80,75,69,1,9,10,0,3,3,3
1293,7,1,3,131,2,7,3,30,60,0,0,0,0,40,20,10,30,15,6,1,9,10,0,3,3,3
1294,7,1,3,131,2,3,4,50,80,20,0,0,0,59,30,0,50,20,6,1,9,10,0,3,3,3
1295,7,1,3,131,2,4,5,50,100,60,0,0,0,80,0,0,50,0,0,1,9,10,0,3,3,3
1296,7,1,3,131,2,8,6,70,100,40,1,1,1,80,85,90,70,85,94,1,9,10,0,3,3,3
1297,7,1,3,131,2,1,7,50,40,0,1,1,0,31,100,100,50,100,100,1,9,10,0,3,3,3
1298,7,1,3,131,2,9,8,30,80,40,1,1,0,15,30,5,30,46,22,1,9,10,0,3,3,3
1299,7,1,3,131,2,2,9,50,60,40,1,0,0,50,63,70,50,40,31,1,9,10,0,3,3,3
1300,7,1,3,131,2,10,10,70,60,20,1,0,1,30,40,70,70,54,78,1,9,10,0,3,3,3
1301,7,1,3,132,2,4,1,50,100,60,0,0,0,60,0,0,50,0,0,2,6,6,0,4,4,3
1302,7,1,3,132,2,3,2,50,80,20,0,0,0,60,30,20,50,20,6,2,6,6,0,4,4,3
1303,7,1,3,132,2,8,3,70,100,40,1,1,1,70,80,90,70,85,94,2,6,6,0,4,4,3
1304,7,1,3,132,2,6,4,80,40,20,0,0,0,50,40,30,80,75,69,2,6,6,0,4,4,3
1305,7,1,3,132,2,10,5,70,60,20,1,0,1,50,40,80,70,54,78,2,6,6,0,4,4,3
1306,7,1,3,132,2,7,6,30,60,0,0,0,0,30,20,5,30,15,6,2,6,6,0,4,4,3
1307,7,1,3,132,2,2,7,50,60,40,1,0,0,50,40,60,50,40,31,2,6,6,0,4,4,3
1308,7,1,3,132,2,5,8,20,80,60,1,1,1,20,40,70,20,25,31,2,6,6,0,4,4,3
1309,7,1,3,132,2,1,9,50,40,0,1,1,0,60,100,100,50,100,100,2,6,6,0,4,4,3
1310,7,1,3,132,2,9,10,30,80,40,1,1,0,30,25,15,30,46,22,2,6,6,0,4,4,3
1311,7,1,3,133,2,8,1,70,100,40,1,1,1,100,100,100,70,85,94,2,4,6,0,3,5,5
1312,7,1,3,133,2,2,2,50,60,40,1,0,0,100,0,0,50,40,31,2,4,6,0,3,5,5
1313,7,1,3,133,2,1,3,50,40,0,1,1,0,100,100,100,50,100,100,2,4,6,0,3,5,5
1314,7,1,3,133,2,10,4,70,60,20,1,0,1,100,100,100,70,54,78,2,4,6,0,3,5,5
1315,7,1,3,133,2,4,5,50,100,60,0,0,0,100,0,0,50,0,0,2,4,6,0,3,5,5
1316,7,1,3,133,2,3,6,50,80,20,0,0,0,100,0,0,50,20,6,2,4,6,0,3,5,5
1317,7,1,3,133,2,5,7,20,80,60,1,1,1,0,0,0,20,25,31,2,4,6,0,3,5,5
1318,7,1,3,133,2,6,8,80,40,20,0,0,0,100,100,100,80,75,69,2,4,6,0,3,5,5
1319,7,1,3,133,2,9,9,30,80,40,1,1,0,0,0,0,30,46,22,2,4,6,0,3,5,5
1320,7,1,3,133,2,7,10,30,60,0,0,0,0,0,0,0,30,15,6,2,4,6,0,3,5,5
1321,7,1,3,134,2,1,1,50,40,0,1,1,0,52,100,100,50,100,100,1,10,10,0,3,4,5
1322,7,1,3,134,2,8,2,70,100,40,1,1,1,71,61,78,70,85,94,1,10,10,0,3,4,5
1323,7,1,3,134,2,4,3,50,100,60,0,0,0,51,0,0,50,0,0,1,10,10,0,3,4,5
1324,7,1,3,134,2,10,4,70,60,20,1,0,1,72,57,76,70,54,78,1,10,10,0,3,4,5
1325,7,1,3,134,2,7,5,30,60,0,0,0,0,28,18,9,30,15,6,1,10,10,0,3,4,5
1326,7,1,3,134,2,6,6,80,40,20,0,0,0,81,78,77,80,75,69,1,10,10,0,3,4,5
1327,7,1,3,134,2,5,7,20,80,60,1,1,1,19,22,21,20,25,31,1,10,10,0,3,4,5
1328,7,1,3,134,2,9,8,30,80,40,1,1,0,30,32,15,30,46,22,1,10,10,0,3,4,5
1329,7,1,3,134,2,3,9,50,80,20,0,0,0,52,17,8,50,20,6,1,10,10,0,3,4,5
1330,7,1,3,134,2,2,10,50,60,40,1,0,0,50,45,24,50,40,31,1,10,10,0,3,4,5
1331,7,1,3,135,2,4,1,50,100,60,0,0,0,59,0,0,50,0,0,0,6,8,1,5,5,5
1332,7,1,3,135,2,3,2,50,80,20,0,0,0,50,45,25,50,20,6,0,6,8,1,5,5,5
1333,7,1,3,135,2,1,3,50,40,0,1,1,0,50,100,100,50,100,100,0,6,8,1,5,5,5
1334,7,1,3,135,2,10,4,70,60,20,1,0,1,70,70,60,70,54,78,0,6,8,1,5,5,5
1335,7,1,3,135,2,2,5,50,60,40,1,0,0,50,45,29,50,40,31,0,6,8,1,5,5,5
1336,7,1,3,135,2,7,6,30,60,0,0,0,0,30,26,21,30,15,6,0,6,8,1,5,5,5
1337,7,1,3,135,2,8,7,70,100,40,1,1,1,70,66,61,70,85,94,0,6,8,1,5,5,5
1338,7,1,3,135,2,5,8,20,80,60,1,1,1,20,27,33,20,25,31,0,6,8,1,5,5,5
1339,7,1,3,135,2,6,9,80,40,20,0,0,0,83,77,64,80,75,69,0,6,8,1,5,5,5
1340,7,1,3,135,2,9,10,30,80,40,1,1,0,30,45,36,30,46,22,0,6,8,1,5,5,5
1341,7,1,3,136,2,10,1,70,60,20,1,0,1,70,60,50,70,54,78,0,7,6,0,5,5,5
1342,7,1,3,136,2,6,2,80,40,20,0,0,0,80,90,100,80,75,69,0,7,6,0,5,5,5
1343,7,1,3,136,2,9,3,30,80,40,1,1,0,60,50,72,30,46,22,0,7,6,0,5,5,5
1344,7,1,3,136,2,1,4,50,40,0,1,1,0,20,10,10,50,100,100,0,7,6,0,5,5,5
1345,7,1,3,136,2,8,5,70,100,40,1,1,1,70,70,70,70,85,94,0,7,6,0,5,5,5
1346,7,1,3,136,2,7,6,30,60,0,0,0,0,30,30,0,30,15,6,0,7,6,0,5,5,5
1347,7,1,3,136,2,3,7,50,80,20,0,0,0,50,40,10,50,20,6,0,7,6,0,5,5,5
1348,7,1,3,136,2,4,8,50,100,60,0,0,0,80,90,100,50,0,0,0,7,6,0,5,5,5
1349,7,1,3,136,2,2,9,50,60,40,1,0,0,60,50,30,50,40,31,0,7,6,0,5,5,5
1350,7,1,3,136,2,5,10,20,80,60,1,1,1,20,20,20,20,25,31,0,7,6,0,5,5,5
1351,7,1,3,137,2,4,1,50,100,60,0,0,0,50,0,0,50,0,0,0,10,5,0,5,4,5
1352,7,1,3,137,2,10,2,70,60,20,1,0,1,70,24,24,70,54,78,0,10,5,0,5,4,5
1353,7,1,3,137,2,6,3,80,40,20,0,0,0,80,42,42,80,75,69,0,10,5,0,5,4,5
1354,7,1,3,137,2,2,4,50,60,40,1,0,0,50,20,20,50,40,31,0,10,5,0,5,4,5
1355,7,1,3,137,2,8,5,70,100,40,1,1,1,70,70,70,70,85,94,0,10,5,0,5,4,5
1356,7,1,3,137,2,9,6,30,80,40,1,1,0,30,48,8,30,46,22,0,10,5,0,5,4,5
1357,7,1,3,137,2,1,7,50,40,0,1,1,0,50,8,48,50,100,100,0,10,5,0,5,4,5
1358,7,1,3,137,2,7,8,30,60,0,0,0,0,30,28,28,30,15,6,0,10,5,0,5,4,5
1359,7,1,3,137,2,5,9,20,80,60,1,1,1,20,56,56,20,25,31,0,10,5,0,5,4,5
1360,7,1,3,137,2,3,10,50,80,20,0,0,0,50,10,10,50,20,6,0,10,5,0,5,4,5
1361,7,1,3,138,2,8,1,70,100,40,1,1,1,70,80,70,70,85,94,0,5,8,1,4,4,4
1362,7,1,3,138,2,1,2,50,40,0,1,1,0,50,100,90,50,100,100,0,5,8,1,4,4,4
1363,7,1,3,138,2,4,3,50,100,60,0,0,0,50,0,0,50,0,0,0,5,8,1,4,4,4
1364,7,1,3,138,2,9,4,30,80,40,1,1,0,30,80,10,30,46,22,0,5,8,1,4,4,4
1365,7,1,3,138,2,3,5,50,80,20,0,0,0,50,20,0,50,20,6,0,5,8,1,4,4,4
1366,7,1,3,138,2,6,6,80,40,20,0,0,0,80,40,30,80,75,69,0,5,8,1,4,4,4
1367,7,1,3,138,2,7,7,30,60,0,0,0,0,30,20,10,30,15,6,0,5,8,1,4,4,4
1368,7,1,3,138,2,10,8,70,60,20,1,0,1,70,20,80,70,54,78,0,5,8,1,4,4,4
1369,7,1,3,138,2,5,9,20,80,60,1,1,1,20,60,70,20,25,31,0,5,8,1,4,4,4
1370,7,1,3,138,2,2,10,50,60,40,1,0,0,50,40,30,50,40,31,0,5,8,1,4,4,4
1371,7,1,3,139,2,5,1,20,80,60,1,1,1,20,30,70,20,25,31,0,6,7,1,3,3,5
1372,7,1,3,139,2,1,2,50,40,0,1,1,0,50,100,100,50,100,100,0,6,7,1,3,3,5
1373,7,1,3,139,2,9,3,30,80,40,1,1,0,30,70,50,30,46,22,0,6,7,1,3,3,5
1374,7,1,3,139,2,3,4,50,80,20,0,0,0,50,15,10,50,20,6,0,6,7,1,3,3,5
1375,7,1,3,139,2,8,5,70,100,40,1,1,1,70,85,90,70,85,94,0,6,7,1,3,3,5
1376,7,1,3,139,2,10,6,70,60,20,1,0,1,70,25,69,70,54,78,0,6,7,1,3,3,5
1377,7,1,3,139,2,4,7,50,100,60,0,0,0,50,0,0,50,0,0,0,6,7,1,3,3,5
1378,7,1,3,139,2,6,8,80,40,20,0,0,0,80,70,60,80,75,69,0,6,7,1,3,3,5
1379,7,1,3,139,2,7,9,30,60,0,0,0,0,30,20,10,30,15,6,0,6,7,1,3,3,5
1380,7,1,3,139,2,2,10,50,60,40,1,0,0,50,40,15,50,40,31,0,6,7,1,3,3,5
1381,7,1,3,140,2,2,1,50,60,40,1,0,0,50,45,35,50,40,31,0,5,8,1,5,5,4
1382,7,1,3,140,2,3,2,50,80,20,0,0,0,50,45,40,50,20,6,0,5,8,1,5,5,4
1383,7,1,3,140,2,4,3,50,100,60,0,0,0,50,0,0,50,0,0,0,5,8,1,5,5,4
1384,7,1,3,140,2,6,4,80,40,20,0,0,0,80,75,70,80,75,69,0,5,8,1,5,5,4
1385,7,1,3,140,2,10,5,70,60,20,1,0,1,65,60,62,70,54,78,0,5,8,1,5,5,4
1386,7,1,3,140,2,5,6,20,80,60,1,1,1,30,25,20,20,25,31,0,5,8,1,5,5,4
1387,7,1,3,140,2,1,7,50,40,0,1,1,0,50,100,100,50,100,100,0,5,8,1,5,5,4
1388,7,1,3,140,2,7,8,30,60,0,0,0,0,30,25,20,30,15,6,0,5,8,1,5,5,4
1389,7,1,3,140,2,8,9,70,100,40,1,1,1,65,70,75,70,85,94,0,5,8,1,5,5,4
1390,7,1,3,140,2,9,10,30,80,40,1,1,0,25,30,35,30,46,22,0,5,8,1,5,5,4
1391,10,1,3,181,3,7,1,30,60,0,1,0,0,30,30,20,30,15,6,1,8,3,0,4,4,4
1392,10,1,3,181,3,6,2,80,40,20,1,0,0,80,70,80,80,75,69,1,8,3,0,4,4,4
1393,10,1,3,181,3,5,3,20,80,60,1,1,0,20,20,10,20,25,14,1,8,3,0,4,4,4
1394,10,1,3,181,3,9,4,30,80,40,0,0,0,30,25,0,30,12,5,1,8,3,0,4,4,4
1395,10,1,3,181,3,4,5,50,100,60,1,1,1,50,60,70,50,63,74,1,8,3,0,4,4,4
1396,10,1,3,181,3,3,6,50,80,20,0,0,0,50,40,0,50,20,6,1,8,3,0,4,4,4
1397,10,1,3,181,3,1,7,50,40,0,0,0,0,50,40,30,50,37,26,1,8,3,0,4,4,4
1398,10,1,3,181,3,2,8,50,60,40,0,1,0,50,60,50,50,60,50,1,8,3,0,4,4,4
1399,10,1,3,181,3,8,9,70,100,40,1,1,1,70,80,100,70,85,94,1,8,3,0,4,4,4
1400,10,1,3,181,3,10,10,70,60,20,1,1,1,70,80,100,70,88,95,1,8,3,0,4,4,4
1401,10,1,3,182,3,8,1,70,100,40,1,1,1,70,85,100,70,85,94,1,5,7,1,4,5,4
1402,10,1,3,182,3,1,2,50,40,0,0,0,0,50,30,10,50,37,26,1,5,7,1,4,5,4
1403,10,1,3,182,3,3,3,50,80,20,0,0,0,50,30,20,50,20,6,1,5,7,1,4,5,4
1404,10,1,3,182,3,4,4,50,100,60,1,1,1,50,50,100,50,63,74,1,5,7,1,4,5,4
1405,10,1,3,182,3,2,5,50,60,40,0,1,0,50,70,30,50,60,50,1,5,7,1,4,5,4
1406,10,1,3,182,3,10,6,70,60,20,1,1,1,70,85,100,70,88,95,1,5,7,1,4,5,4
1407,10,1,3,182,3,9,7,30,80,40,0,0,0,30,15,0,30,12,5,1,5,7,1,4,5,4
1408,10,1,3,182,3,7,8,30,60,0,1,0,0,30,15,0,30,15,6,1,5,7,1,4,5,4
1409,10,1,3,182,3,6,9,80,40,20,1,0,0,80,80,100,80,75,69,1,5,7,1,4,5,4
1410,10,1,3,182,3,5,10,20,80,60,1,1,0,20,20,5,20,25,14,1,5,7,1,4,5,4
1411,10,1,3,183,3,10,1,70,60,20,1,1,1,70,100,100,70,88,95,1,6,8,0,4,4,4
1412,10,1,3,183,3,6,2,80,40,20,1,0,0,100,100,100,80,75,69,1,6,8,0,4,4,4
1413,10,1,3,183,3,1,3,50,40,0,0,0,0,100,100,0,50,37,26,1,6,8,0,4,4,4
1414,10,1,3,183,3,8,4,70,100,40,1,1,1,100,100,100,70,85,94,1,6,8,0,4,4,4
1415,10,1,3,183,3,5,5,20,80,60,1,1,0,0,0,0,20,25,14,1,6,8,0,4,4,4
1416,10,1,3,183,3,9,6,30,80,40,0,0,0,0,0,0,30,12,5,1,6,8,0,4,4,4
1417,10,1,3,183,3,2,7,50,60,40,0,1,0,100,100,100,50,60,50,1,6,8,0,4,4,4
1418,10,1,3,183,3,7,8,30,60,0,1,0,0,0,0,0,30,15,6,1,6,8,0,4,4,4
1419,10,1,3,183,3,4,9,50,100,60,1,1,1,100,100,100,50,63,74,1,6,8,0,4,4,4
1420,10,1,3,183,3,3,10,50,80,20,0,0,0,100,0,0,50,20,6,1,6,8,0,4,4,4
1421,10,1,3,184,3,7,1,30,60,0,1,0,0,30,40,0,30,15,6,2,8,5,0,5,4,4
1422,10,1,3,184,3,8,2,70,100,40,1,1,1,70,80,85,70,85,94,2,8,5,0,5,4,4
1423,10,1,3,184,3,2,3,50,60,40,0,1,0,50,55,55,50,60,50,2,8,5,0,5,4,4
1424,10,1,3,184,3,10,4,70,60,20,1,1,1,70,90,99,70,88,95,2,8,5,0,5,4,4
1425,10,1,3,184,3,6,5,80,40,20,1,0,0,90,85,70,80,75,69,2,8,5,0,5,4,4
1426,10,1,3,184,3,9,6,30,80,40,0,0,0,30,14,1,30,12,5,2,8,5,0,5,4,4
1427,10,1,3,184,3,5,7,20,80,60,1,1,0,20,25,20,20,25,14,2,8,5,0,5,4,4
1428,10,1,3,184,3,3,8,50,80,20,0,0,0,50,40,10,50,20,6,2,8,5,0,5,4,4
1429,10,1,3,184,3,4,9,50,100,60,1,1,1,50,50,55,50,63,74,2,8,5,0,5,4,4
1430,10,1,3,184,3,1,10,50,40,0,0,0,0,50,50,50,50,37,26,2,8,5,0,5,4,4
1431,10,1,3,185,3,1,1,50,40,0,0,0,0,50,50,50,50,37,26,1,1,10,0,5,5,5
1432,10,1,3,185,3,10,2,70,60,20,1,1,1,70,70,100,70,88,95,1,1,10,0,5,5,5
1433,10,1,3,185,3,6,3,80,40,20,1,0,0,80,80,80,80,75,69,1,1,10,0,5,5,5
1434,10,1,3,185,3,3,4,50,80,20,0,0,0,50,50,0,50,20,6,1,1,10,0,5,5,5
1435,10,1,3,185,3,5,5,20,80,60,1,1,0,20,20,20,20,25,14,1,1,10,0,5,5,5
1436,10,1,3,185,3,2,6,50,60,40,0,1,0,50,50,50,50,60,50,1,1,10,0,5,5,5
1437,10,1,3,185,3,8,7,70,100,40,1,1,1,70,70,70,70,85,94,1,1,10,0,5,5,5
1438,10,1,3,185,3,7,8,30,60,0,1,0,0,30,30,30,30,15,6,1,1,10,0,5,5,5
1439,10,1,3,185,3,9,9,30,80,40,0,0,0,30,30,0,30,12,5,1,1,10,0,5,5,5
1440,10,1,3,185,3,4,10,50,100,60,1,1,1,50,50,50,50,63,74,1,1,10,0,5,5,5
1441,10,1,3,186,3,6,1,80,40,20,1,0,0,58,40,39,80,75,69,0,7,4,1,5,5,4
1442,10,1,3,186,3,9,2,30,80,40,0,0,0,60,30,37,30,12,5,0,7,4,1,5,5,4
1443,10,1,3,186,3,7,3,30,60,0,1,0,0,30,35,30,30,15,6,0,7,4,1,5,5,4
1444,10,1,3,186,3,8,4,70,100,40,1,1,1,60,60,63,70,85,94,0,7,4,1,5,5,4
1445,10,1,3,186,3,2,5,50,60,40,0,1,0,50,40,35,50,60,50,0,7,4,1,5,5,4
1446,10,1,3,186,3,4,6,50,100,60,1,1,1,60,60,65,50,63,74,0,7,4,1,5,5,4
1447,10,1,3,186,3,1,7,50,40,0,0,0,0,40,40,29,50,37,26,0,7,4,1,5,5,4
1448,10,1,3,186,3,3,8,50,80,20,0,0,0,65,60,56,50,20,6,0,7,4,1,5,5,4
1449,10,1,3,186,3,5,9,20,80,60,1,1,0,25,30,30,20,25,14,0,7,4,1,5,5,4
1450,10,1,3,186,3,10,10,70,60,20,1,1,1,66,31,78,70,88,95,0,7,4,1,5,5,4
1451,10,1,3,187,3,6,1,80,40,20,1,0,0,80,60,20,80,75,69,2,4,9,1,2,2,4
1452,10,1,3,187,3,1,2,50,40,0,0,0,0,60,15,51,50,37,26,2,4,9,1,2,2,4
1453,10,1,3,187,3,10,3,70,60,20,1,1,1,45,60,10,70,88,95,2,4,9,1,2,2,4
1454,10,1,3,187,3,5,4,20,80,60,1,1,0,50,70,50,20,25,14,2,4,9,1,2,2,4
1455,10,1,3,187,3,3,5,50,80,20,0,0,0,75,60,29,50,20,6,2,4,9,1,2,2,4
1456,10,1,3,187,3,4,6,50,100,60,1,1,1,30,60,90,50,63,74,2,4,9,1,2,2,4
1457,10,1,3,187,3,7,7,30,60,0,1,0,0,30,10,0,30,15,6,2,4,9,1,2,2,4
1458,10,1,3,187,3,2,8,50,60,40,0,1,0,50,50,50,50,60,50,2,4,9,1,2,2,4
1459,10,1,3,187,3,8,9,70,100,40,1,1,1,70,80,93,70,85,94,2,4,9,1,2,2,4
1460,10,1,3,187,3,9,10,30,80,40,0,0,0,30,20,75,30,12,5,2,4,9,1,2,2,4
1461,10,1,3,188,3,4,1,50,100,60,1,1,1,50,60,85,50,63,74,2,6,5,0,4,4,4
1462,10,1,3,188,3,8,2,70,100,40,1,1,1,70,90,95,70,85,94,2,6,5,0,4,4,4
1463,10,1,3,188,3,7,3,30,60,0,1,0,0,30,20,5,30,15,6,2,6,5,0,4,4,4
1464,10,1,3,188,3,2,4,50,60,40,0,1,0,50,40,30,50,60,50,2,6,5,0,4,4,4
1465,10,1,3,188,3,6,5,80,40,20,1,0,0,80,75,60,80,75,69,2,6,5,0,4,4,4
1466,10,1,3,188,3,10,6,70,60,20,1,1,1,70,80,100,70,88,95,2,6,5,0,4,4,4
1467,10,1,3,188,3,3,7,50,80,20,0,0,0,50,30,0,50,20,6,2,6,5,0,4,4,4
1468,10,1,3,188,3,5,8,20,80,60,1,1,0,20,25,25,20,25,14,2,6,5,0,4,4,4
1469,10,1,3,188,3,1,9,50,40,0,0,0,0,50,40,35,50,37,26,2,6,5,0,4,4,4
1470,10,1,3,188,3,9,10,30,80,40,0,0,0,30,25,0,30,12,5,2,6,5,0,4,4,4
1471,10,1,3,189,3,10,1,70,60,20,1,1,1,70,60,85,70,88,95,0,7,5,1,4,3,4
1472,10,1,3,189,3,7,2,30,60,0,1,0,0,30,40,20,30,15,6,0,7,5,1,4,3,4
1473,10,1,3,189,3,9,3,30,80,40,0,0,0,30,10,5,30,12,5,0,7,5,1,4,3,4
1474,10,1,3,189,3,3,4,50,80,20,0,0,0,50,20,10,50,20,6,0,7,5,1,4,3,4
1475,10,1,3,189,3,4,5,50,100,60,1,1,1,50,85,90,50,63,74,0,7,5,1,4,3,4
1476,10,1,3,189,3,6,6,80,40,20,1,0,0,80,40,25,80,75,69,0,7,5,1,4,3,4
1477,10,1,3,189,3,8,7,70,100,40,1,1,1,70,80,90,70,85,94,0,7,5,1,4,3,4
1478,10,1,3,189,3,1,8,50,40,0,0,0,0,50,65,40,50,37,26,0,7,5,1,4,3,4
1479,10,1,3,189,3,5,9,20,80,60,1,1,0,20,70,8,20,25,14,0,7,5,1,4,3,4
1480,10,1,3,189,3,2,10,50,60,40,0,1,0,50,60,50,50,60,50,0,7,5,1,4,3,4
1481,10,1,3,190,3,7,1,30,60,0,1,0,0,30,30,30,30,15,6,2,6,5,1,4,4,5
1482,10,1,3,190,3,9,2,30,80,40,0,0,0,30,20,100,30,12,5,2,6,5,1,4,4,5
1483,10,1,3,190,3,10,3,70,60,20,1,1,1,70,60,100,70,88,95,2,6,5,1,4,4,5
